Start,Meter, kwh
"3/31/2024 11:00:00 PM","Meter #80354166g","0.00"
"4/1/2024 12:00:00 AM","Meter #80354166","1.21"
"4/1/2024 12:00:00 AM","Meter #80354166g","0.00"
"4/1/2024 1:00:00 AM","Meter #80354166","0.37"
"4/1/2024 1:00:00 AM","Meter #80354166g","0.00"
"4/1/2024 2:00:00 AM","Meter #80354166","0.37"
"4/1/2024 2:00:00 AM","Meter #80354166g","0.00"
"4/1/2024 3:00:00 AM","Meter #80354166","0.29"
"4/1/2024 3:00:00 AM","Meter #80354166g","0.00"
"4/1/2024 4:00:00 AM","Meter #80354166","0.44"
"4/1/2024 4:00:00 AM","Meter #80354166g","0.00"
"4/1/2024 5:00:00 AM","Meter #80354166","0.42"
"4/1/2024 5:00:00 AM","Meter #80354166g","0.00"
"4/1/2024 6:00:00 AM","Meter #80354166","0.30"
"4/1/2024 6:00:00 AM","Meter #80354166g","0.00"
"4/1/2024 7:00:00 AM","Meter #80354166","0.20"
"4/1/2024 7:00:00 AM","Meter #80354166g","0.00"
"4/1/2024 8:00:00 AM","Meter #80354166","0.70"
"4/1/2024 8:00:00 AM","Meter #80354166g","-0.00"
"4/1/2024 9:00:00 AM","Meter #80354166","0.99"
"4/1/2024 9:00:00 AM","Meter #80354166g","0.00"
"4/1/2024 10:00:00 AM","Meter #80354166","0.39"
"4/1/2024 10:00:00 AM","Meter #80354166g","-0.01"
"4/1/2024 11:00:00 AM","Meter #80354166","0.35"
"4/1/2024 11:00:00 AM","Meter #80354166g","-0.16"
"4/1/2024 12:00:00 PM","Meter #80354166","0.77"
"4/1/2024 12:00:00 PM","Meter #80354166g","-0.31"
"4/1/2024 1:00:00 PM","Meter #80354166","1.31"
"4/1/2024 1:00:00 PM","Meter #80354166g","-0.23"
"4/1/2024 2:00:00 PM","Meter #80354166","0.34"
"4/1/2024 2:00:00 PM","Meter #80354166g","-0.07"
"4/1/2024 3:00:00 PM","Meter #80354166","1.57"
"4/1/2024 3:00:00 PM","Meter #80354166g","-0.03"
"4/1/2024 4:00:00 PM","Meter #80354166","2.43"
"4/1/2024 4:00:00 PM","Meter #80354166g","0.00"
"4/1/2024 5:00:00 PM","Meter #80354166","3.51"
"4/1/2024 5:00:00 PM","Meter #80354166g","0.00"
"4/1/2024 6:00:00 PM","Meter #80354166","2.13"
"4/1/2024 6:00:00 PM","Meter #80354166g","0.00"
"4/1/2024 7:00:00 PM","Meter #80354166","0.85"
"4/1/2024 7:00:00 PM","Meter #80354166g","0.00"
"4/1/2024 8:00:00 PM","Meter #80354166","0.63"
"4/1/2024 8:00:00 PM","Meter #80354166g","0.00"
"4/1/2024 9:00:00 PM","Meter #80354166","2.23"
"4/1/2024 9:00:00 PM","Meter #80354166g","0.00"
"4/1/2024 10:00:00 PM","Meter #80354166","1.83"
"4/1/2024 10:00:00 PM","Meter #80354166g","0.00"
"4/1/2024 11:00:00 PM","Meter #80354166","3.32"
"4/1/2024 11:00:00 PM","Meter #80354166g","0.00"
"4/2/2024 12:00:00 AM","Meter #80354166","3.36"
"4/2/2024 12:00:00 AM","Meter #80354166g","0.00"
"4/2/2024 1:00:00 AM","Meter #80354166","3.14"
"4/2/2024 1:00:00 AM","Meter #80354166g","0.00"
"4/2/2024 2:00:00 AM","Meter #80354166","1.83"
"4/2/2024 2:00:00 AM","Meter #80354166g","0.00"
"4/2/2024 3:00:00 AM","Meter #80354166","0.93"
"4/2/2024 3:00:00 AM","Meter #80354166g","0.00"
"4/2/2024 4:00:00 AM","Meter #80354166","1.78"
"4/2/2024 4:00:00 AM","Meter #80354166g","0.00"
"4/2/2024 5:00:00 AM","Meter #80354166","1.71"
"4/2/2024 5:00:00 AM","Meter #80354166g","0.00"
"4/2/2024 6:00:00 AM","Meter #80354166","1.65"
"4/2/2024 6:00:00 AM","Meter #80354166g","0.00"
"4/2/2024 7:00:00 AM","Meter #80354166","1.25"
"4/2/2024 7:00:00 AM","Meter #80354166g","0.00"
"4/2/2024 8:00:00 AM","Meter #80354166","1.02"
"4/2/2024 8:00:00 AM","Meter #80354166g","0.00"
"4/2/2024 9:00:00 AM","Meter #80354166","0.60"
"4/2/2024 9:00:00 AM","Meter #80354166g","-0.13"
"4/2/2024 10:00:00 AM","Meter #80354166","0.07"
"4/2/2024 10:00:00 AM","Meter #80354166g","-0.26"
"4/2/2024 11:00:00 AM","Meter #80354166","0.56"
"4/2/2024 11:00:00 AM","Meter #80354166g","-0.01"
"4/2/2024 12:00:00 PM","Meter #80354166","1.96"
"4/2/2024 12:00:00 PM","Meter #80354166g","0.00"
"4/2/2024 1:00:00 PM","Meter #80354166","2.45"
"4/2/2024 1:00:00 PM","Meter #80354166g","0.00"
"4/2/2024 2:00:00 PM","Meter #80354166","3.67"
"4/2/2024 2:00:00 PM","Meter #80354166g","0.00"
"4/2/2024 3:00:00 PM","Meter #80354166","5.67"
"4/2/2024 3:00:00 PM","Meter #80354166g","0.00"
"4/2/2024 4:00:00 PM","Meter #80354166","6.40"
"4/2/2024 4:00:00 PM","Meter #80354166g","0.00"
"4/2/2024 5:00:00 PM","Meter #80354166","2.51"
"4/2/2024 5:00:00 PM","Meter #80354166g","0.00"
"4/2/2024 6:00:00 PM","Meter #80354166","1.70"
"4/2/2024 6:00:00 PM","Meter #80354166g","0.00"
"4/2/2024 7:00:00 PM","Meter #80354166","2.63"
"4/2/2024 7:00:00 PM","Meter #80354166g","0.00"
"4/2/2024 8:00:00 PM","Meter #80354166","5.85"
"4/2/2024 8:00:00 PM","Meter #80354166g","0.00"
"4/2/2024 9:00:00 PM","Meter #80354166","5.00"
"4/2/2024 9:00:00 PM","Meter #80354166g","0.00"
"4/2/2024 10:00:00 PM","Meter #80354166","5.37"
"4/2/2024 10:00:00 PM","Meter #80354166g","0.00"
"4/2/2024 11:00:00 PM","Meter #80354166","2.58"
"4/2/2024 11:00:00 PM","Meter #80354166g","0.00"
"4/3/2024 12:00:00 AM","Meter #80354166","3.60"
"4/3/2024 12:00:00 AM","Meter #80354166g","0.00"
"4/3/2024 1:00:00 AM","Meter #80354166","3.18"
"4/3/2024 1:00:00 AM","Meter #80354166g","0.00"
"4/3/2024 2:00:00 AM","Meter #80354166","1.04"
"4/3/2024 2:00:00 AM","Meter #80354166g","0.00"
"4/3/2024 3:00:00 AM","Meter #80354166","0.87"
"4/3/2024 3:00:00 AM","Meter #80354166g","0.00"
"4/3/2024 4:00:00 AM","Meter #80354166","1.80"
"4/3/2024 4:00:00 AM","Meter #80354166g","0.00"
"4/3/2024 5:00:00 AM","Meter #80354166","1.19"
"4/3/2024 5:00:00 AM","Meter #80354166g","0.00"
"4/3/2024 6:00:00 AM","Meter #80354166","0.48"
"4/3/2024 6:00:00 AM","Meter #80354166g","0.00"
"4/3/2024 7:00:00 AM","Meter #80354166","1.78"
"4/3/2024 7:00:00 AM","Meter #80354166g","0.00"
"4/3/2024 8:00:00 AM","Meter #80354166","0.25"
"4/3/2024 8:00:00 AM","Meter #80354166g","0.00"
"4/3/2024 9:00:00 AM","Meter #80354166","1.20"
"4/3/2024 9:00:00 AM","Meter #80354166g","0.00"
"4/3/2024 10:00:00 AM","Meter #80354166","1.86"
"4/3/2024 10:00:00 AM","Meter #80354166g","0.00"
"4/3/2024 11:00:00 AM","Meter #80354166","1.04"
"4/3/2024 11:00:00 AM","Meter #80354166g","-0.01"
"4/3/2024 12:00:00 PM","Meter #80354166","0.84"
"4/3/2024 12:00:00 PM","Meter #80354166g","-0.00"
"4/3/2024 1:00:00 PM","Meter #80354166","0.82"
"4/3/2024 1:00:00 PM","Meter #80354166g","-0.03"
"4/3/2024 2:00:00 PM","Meter #80354166","0.46"
"4/3/2024 2:00:00 PM","Meter #80354166g","-0.01"
"4/3/2024 3:00:00 PM","Meter #80354166","1.81"
"4/3/2024 3:00:00 PM","Meter #80354166g","0.00"
"4/3/2024 4:00:00 PM","Meter #80354166","2.06"
"4/3/2024 4:00:00 PM","Meter #80354166g","0.00"
"4/3/2024 5:00:00 PM","Meter #80354166","0.54"
"4/3/2024 5:00:00 PM","Meter #80354166g","0.00"
"4/3/2024 6:00:00 PM","Meter #80354166","1.83"
"4/3/2024 6:00:00 PM","Meter #80354166g","0.00"
"4/3/2024 7:00:00 PM","Meter #80354166","6.80"
"4/3/2024 7:00:00 PM","Meter #80354166g","0.00"
"4/3/2024 8:00:00 PM","Meter #80354166","10.27"
"4/3/2024 8:00:00 PM","Meter #80354166g","0.00"
"4/3/2024 9:00:00 PM","Meter #80354166","7.59"
"4/3/2024 9:00:00 PM","Meter #80354166g","0.00"
"4/3/2024 10:00:00 PM","Meter #80354166","7.34"
"4/3/2024 10:00:00 PM","Meter #80354166g","0.00"
"4/3/2024 11:00:00 PM","Meter #80354166","2.72"
"4/3/2024 11:00:00 PM","Meter #80354166g","0.00"
"4/4/2024 12:00:00 AM","Meter #80354166","3.04"
"4/4/2024 12:00:00 AM","Meter #80354166g","0.00"
"4/4/2024 1:00:00 AM","Meter #80354166","3.54"
"4/4/2024 1:00:00 AM","Meter #80354166g","0.00"
"4/4/2024 2:00:00 AM","Meter #80354166","1.62"
"4/4/2024 2:00:00 AM","Meter #80354166g","0.00"
"4/4/2024 3:00:00 AM","Meter #80354166","2.38"
"4/4/2024 3:00:00 AM","Meter #80354166g","0.00"
"4/4/2024 4:00:00 AM","Meter #80354166","0.99"
"4/4/2024 4:00:00 AM","Meter #80354166g","0.00"
"4/4/2024 5:00:00 AM","Meter #80354166","0.75"
"4/4/2024 5:00:00 AM","Meter #80354166g","0.00"
"4/4/2024 6:00:00 AM","Meter #80354166","1.65"
"4/4/2024 6:00:00 AM","Meter #80354166g","0.00"
"4/4/2024 7:00:00 AM","Meter #80354166","0.25"
"4/4/2024 7:00:00 AM","Meter #80354166g","0.00"
"4/4/2024 8:00:00 AM","Meter #80354166","1.23"
"4/4/2024 8:00:00 AM","Meter #80354166g","0.00"
"4/4/2024 9:00:00 AM","Meter #80354166","0.54"
"4/4/2024 9:00:00 AM","Meter #80354166g","-0.26"
"4/4/2024 10:00:00 AM","Meter #80354166","0.00"
"4/4/2024 10:00:00 AM","Meter #80354166g","-0.97"
"4/4/2024 11:00:00 AM","Meter #80354166","1.32"
"4/4/2024 11:00:00 AM","Meter #80354166g","-0.19"
"4/4/2024 12:00:00 PM","Meter #80354166","1.61"
"4/4/2024 12:00:00 PM","Meter #80354166g","0.00"
"4/4/2024 1:00:00 PM","Meter #80354166","0.79"
"4/4/2024 1:00:00 PM","Meter #80354166g","-0.17"
"4/4/2024 2:00:00 PM","Meter #80354166","1.49"
"4/4/2024 2:00:00 PM","Meter #80354166g","-0.34"
"4/4/2024 3:00:00 PM","Meter #80354166","0.00"
"4/4/2024 3:00:00 PM","Meter #80354166g","-0.86"
"4/4/2024 4:00:00 PM","Meter #80354166","0.29"
"4/4/2024 4:00:00 PM","Meter #80354166g","-0.39"
"4/4/2024 5:00:00 PM","Meter #80354166","0.35"
"4/4/2024 5:00:00 PM","Meter #80354166g","-0.01"
"4/4/2024 6:00:00 PM","Meter #80354166","0.29"
"4/4/2024 6:00:00 PM","Meter #80354166g","0.00"
"4/4/2024 7:00:00 PM","Meter #80354166","1.10"
"4/4/2024 7:00:00 PM","Meter #80354166g","0.00"
"4/4/2024 8:00:00 PM","Meter #80354166","1.38"
"4/4/2024 8:00:00 PM","Meter #80354166g","0.00"
"4/4/2024 9:00:00 PM","Meter #80354166","2.18"
"4/4/2024 9:00:00 PM","Meter #80354166g","0.00"
"4/4/2024 10:00:00 PM","Meter #80354166","1.35"
"4/4/2024 10:00:00 PM","Meter #80354166g","0.00"
"4/4/2024 11:00:00 PM","Meter #80354166","1.80"
"4/4/2024 11:00:00 PM","Meter #80354166g","0.00"
"4/5/2024 12:00:00 AM","Meter #80354166","2.32"
"4/5/2024 12:00:00 AM","Meter #80354166g","0.00"
"4/5/2024 1:00:00 AM","Meter #80354166","3.23"
"4/5/2024 1:00:00 AM","Meter #80354166g","0.00"
"4/5/2024 2:00:00 AM","Meter #80354166","2.37"
"4/5/2024 2:00:00 AM","Meter #80354166g","0.00"
"4/5/2024 3:00:00 AM","Meter #80354166","0.84"
"4/5/2024 3:00:00 AM","Meter #80354166g","0.00"
"4/5/2024 4:00:00 AM","Meter #80354166","0.98"
"4/5/2024 4:00:00 AM","Meter #80354166g","0.00"
"4/5/2024 5:00:00 AM","Meter #80354166","1.67"
"4/5/2024 5:00:00 AM","Meter #80354166g","0.00"
"4/5/2024 6:00:00 AM","Meter #80354166","1.12"
"4/5/2024 6:00:00 AM","Meter #80354166g","0.00"
"4/5/2024 7:00:00 AM","Meter #80354166","0.43"
"4/5/2024 7:00:00 AM","Meter #80354166g","-0.01"
"4/5/2024 8:00:00 AM","Meter #80354166","0.79"
"4/5/2024 8:00:00 AM","Meter #80354166g","-0.04"
"4/5/2024 9:00:00 AM","Meter #80354166","0.20"
"4/5/2024 9:00:00 AM","Meter #80354166g","-0.11"
"4/5/2024 10:00:00 AM","Meter #80354166","0.10"
"4/5/2024 10:00:00 AM","Meter #80354166g","-2.21"
"4/5/2024 11:00:00 AM","Meter #80354166","0.00"
"4/5/2024 11:00:00 AM","Meter #80354166g","-2.84"
"4/5/2024 12:00:00 PM","Meter #80354166","0.00"
"4/5/2024 12:00:00 PM","Meter #80354166g","-3.56"
"4/5/2024 1:00:00 PM","Meter #80354166","0.15"
"4/5/2024 1:00:00 PM","Meter #80354166g","-1.00"
"4/5/2024 2:00:00 PM","Meter #80354166","0.00"
"4/5/2024 2:00:00 PM","Meter #80354166g","-1.48"
"4/5/2024 3:00:00 PM","Meter #80354166","0.00"
"4/5/2024 3:00:00 PM","Meter #80354166g","-0.91"
"4/5/2024 4:00:00 PM","Meter #80354166","0.00"
"4/5/2024 4:00:00 PM","Meter #80354166g","-0.60"
"4/5/2024 5:00:00 PM","Meter #80354166","0.17"
"4/5/2024 5:00:00 PM","Meter #80354166g","-0.01"
"4/5/2024 6:00:00 PM","Meter #80354166","0.31"
"4/5/2024 6:00:00 PM","Meter #80354166g","0.00"
"4/5/2024 7:00:00 PM","Meter #80354166","0.48"
"4/5/2024 7:00:00 PM","Meter #80354166g","0.00"
"4/5/2024 8:00:00 PM","Meter #80354166","1.96"
"4/5/2024 8:00:00 PM","Meter #80354166g","0.00"
"4/5/2024 9:00:00 PM","Meter #80354166","2.25"
"4/5/2024 9:00:00 PM","Meter #80354166g","0.00"
"4/5/2024 10:00:00 PM","Meter #80354166","2.87"
"4/5/2024 10:00:00 PM","Meter #80354166g","0.00"
"4/5/2024 11:00:00 PM","Meter #80354166","0.94"
"4/5/2024 11:00:00 PM","Meter #80354166g","0.00"
"4/6/2024 12:00:00 AM","Meter #80354166","0.61"
"4/6/2024 12:00:00 AM","Meter #80354166g","0.00"
"4/6/2024 1:00:00 AM","Meter #80354166","0.52"
"4/6/2024 1:00:00 AM","Meter #80354166g","0.00"
"4/6/2024 2:00:00 AM","Meter #80354166","1.52"
"4/6/2024 2:00:00 AM","Meter #80354166g","0.00"
"4/6/2024 3:00:00 AM","Meter #80354166","1.15"
"4/6/2024 3:00:00 AM","Meter #80354166g","0.00"
"4/6/2024 4:00:00 AM","Meter #80354166","0.27"
"4/6/2024 4:00:00 AM","Meter #80354166g","0.00"
"4/6/2024 5:00:00 AM","Meter #80354166","1.17"
"4/6/2024 5:00:00 AM","Meter #80354166g","0.00"
"4/6/2024 6:00:00 AM","Meter #80354166","0.57"
"4/6/2024 6:00:00 AM","Meter #80354166g","0.00"
"4/6/2024 7:00:00 AM","Meter #80354166","1.22"
"4/6/2024 7:00:00 AM","Meter #80354166g","0.00"
"4/6/2024 8:00:00 AM","Meter #80354166","0.33"
"4/6/2024 8:00:00 AM","Meter #80354166g","-0.13"
"4/6/2024 9:00:00 AM","Meter #80354166","0.03"
"4/6/2024 9:00:00 AM","Meter #80354166g","-0.63"
"4/6/2024 10:00:00 AM","Meter #80354166","0.05"
"4/6/2024 10:00:00 AM","Meter #80354166g","-0.44"
"4/6/2024 11:00:00 AM","Meter #80354166","0.00"
"4/6/2024 11:00:00 AM","Meter #80354166g","-0.91"
"4/6/2024 12:00:00 PM","Meter #80354166","0.05"
"4/6/2024 12:00:00 PM","Meter #80354166g","-0.52"
"4/6/2024 1:00:00 PM","Meter #80354166","0.00"
"4/6/2024 1:00:00 PM","Meter #80354166g","-1.66"
"4/6/2024 2:00:00 PM","Meter #80354166","0.43"
"4/6/2024 2:00:00 PM","Meter #80354166g","-0.92"
"4/6/2024 3:00:00 PM","Meter #80354166","0.01"
"4/6/2024 3:00:00 PM","Meter #80354166g","-1.05"
"4/6/2024 4:00:00 PM","Meter #80354166","0.32"
"4/6/2024 4:00:00 PM","Meter #80354166g","-0.19"
"4/6/2024 5:00:00 PM","Meter #80354166","3.07"
"4/6/2024 5:00:00 PM","Meter #80354166g","0.00"
"4/6/2024 6:00:00 PM","Meter #80354166","1.84"
"4/6/2024 6:00:00 PM","Meter #80354166g","0.00"
"4/6/2024 7:00:00 PM","Meter #80354166","1.18"
"4/6/2024 7:00:00 PM","Meter #80354166g","0.00"
"4/6/2024 8:00:00 PM","Meter #80354166","1.18"
"4/6/2024 8:00:00 PM","Meter #80354166g","0.00"
"4/6/2024 9:00:00 PM","Meter #80354166","1.15"
"4/6/2024 9:00:00 PM","Meter #80354166g","0.00"
"4/6/2024 10:00:00 PM","Meter #80354166","2.43"
"4/6/2024 10:00:00 PM","Meter #80354166g","0.00"
"4/6/2024 11:00:00 PM","Meter #80354166","2.23"
"4/6/2024 11:00:00 PM","Meter #80354166g","0.00"
"4/7/2024 12:00:00 AM","Meter #80354166","2.76"
"4/7/2024 12:00:00 AM","Meter #80354166g","0.00"
"4/7/2024 1:00:00 AM","Meter #80354166","2.05"
"4/7/2024 1:00:00 AM","Meter #80354166g","0.00"
"4/7/2024 2:00:00 AM","Meter #80354166","0.64"
"4/7/2024 2:00:00 AM","Meter #80354166g","0.00"
"4/7/2024 3:00:00 AM","Meter #80354166","0.41"
"4/7/2024 3:00:00 AM","Meter #80354166g","0.00"
"4/7/2024 4:00:00 AM","Meter #80354166","0.44"
"4/7/2024 4:00:00 AM","Meter #80354166g","0.00"
"4/7/2024 5:00:00 AM","Meter #80354166","0.48"
"4/7/2024 5:00:00 AM","Meter #80354166g","0.00"
"4/7/2024 6:00:00 AM","Meter #80354166","0.32"
"4/7/2024 6:00:00 AM","Meter #80354166g","0.00"
"4/7/2024 7:00:00 AM","Meter #80354166","0.12"
"4/7/2024 7:00:00 AM","Meter #80354166g","-0.02"
"4/7/2024 8:00:00 AM","Meter #80354166","0.01"
"4/7/2024 8:00:00 AM","Meter #80354166g","-0.08"
"4/7/2024 9:00:00 AM","Meter #80354166","0.00"
"4/7/2024 9:00:00 AM","Meter #80354166g","-0.41"
"4/7/2024 10:00:00 AM","Meter #80354166","0.01"
"4/7/2024 10:00:00 AM","Meter #80354166g","-2.31"
"4/7/2024 11:00:00 AM","Meter #80354166","0.29"
"4/7/2024 11:00:00 AM","Meter #80354166g","-1.73"
"4/7/2024 12:00:00 PM","Meter #80354166","0.00"
"4/7/2024 12:00:00 PM","Meter #80354166g","-3.20"
"4/7/2024 1:00:00 PM","Meter #80354166","0.46"
"4/7/2024 1:00:00 PM","Meter #80354166g","-0.97"
"4/7/2024 2:00:00 PM","Meter #80354166","0.17"
"4/7/2024 2:00:00 PM","Meter #80354166g","-1.65"
"4/7/2024 3:00:00 PM","Meter #80354166","0.04"
"4/7/2024 3:00:00 PM","Meter #80354166g","-1.14"
"4/7/2024 4:00:00 PM","Meter #80354166","1.60"
"4/7/2024 4:00:00 PM","Meter #80354166g","-0.15"
"4/7/2024 5:00:00 PM","Meter #80354166","2.41"
"4/7/2024 5:00:00 PM","Meter #80354166g","0.00"
"4/7/2024 6:00:00 PM","Meter #80354166","0.95"
"4/7/2024 6:00:00 PM","Meter #80354166g","0.00"
"4/7/2024 7:00:00 PM","Meter #80354166","2.23"
"4/7/2024 7:00:00 PM","Meter #80354166g","0.00"
"4/7/2024 8:00:00 PM","Meter #80354166","0.92"
"4/7/2024 8:00:00 PM","Meter #80354166g","0.00"
"4/7/2024 9:00:00 PM","Meter #80354166","1.09"
"4/7/2024 9:00:00 PM","Meter #80354166g","0.00"
"4/7/2024 10:00:00 PM","Meter #80354166","2.95"
"4/7/2024 10:00:00 PM","Meter #80354166g","0.00"
"4/7/2024 11:00:00 PM","Meter #80354166","1.92"
"4/7/2024 11:00:00 PM","Meter #80354166g","0.00"
"4/8/2024 12:00:00 AM","Meter #80354166","2.54"
"4/8/2024 12:00:00 AM","Meter #80354166g","0.00"
"4/8/2024 1:00:00 AM","Meter #80354166","2.57"
"4/8/2024 1:00:00 AM","Meter #80354166g","0.00"
"4/8/2024 2:00:00 AM","Meter #80354166","1.92"
"4/8/2024 2:00:00 AM","Meter #80354166g","0.00"
"4/8/2024 3:00:00 AM","Meter #80354166","0.50"
"4/8/2024 3:00:00 AM","Meter #80354166g","0.00"
"4/8/2024 4:00:00 AM","Meter #80354166","0.47"
"4/8/2024 4:00:00 AM","Meter #80354166g","0.00"
"4/8/2024 5:00:00 AM","Meter #80354166","0.35"
"4/8/2024 5:00:00 AM","Meter #80354166g","0.00"
"4/8/2024 6:00:00 AM","Meter #80354166","0.22"
"4/8/2024 6:00:00 AM","Meter #80354166g","0.00"
"4/8/2024 7:00:00 AM","Meter #80354166","0.16"
"4/8/2024 7:00:00 AM","Meter #80354166g","-0.00"
"4/8/2024 8:00:00 AM","Meter #80354166","0.08"
"4/8/2024 8:00:00 AM","Meter #80354166g","-0.07"
"4/8/2024 9:00:00 AM","Meter #80354166","0.00"
"4/8/2024 9:00:00 AM","Meter #80354166g","-0.60"
"4/8/2024 10:00:00 AM","Meter #80354166","0.00"
"4/8/2024 10:00:00 AM","Meter #80354166g","-2.74"
"4/8/2024 11:00:00 AM","Meter #80354166","0.00"
"4/8/2024 11:00:00 AM","Meter #80354166g","-3.78"
"4/8/2024 12:00:00 PM","Meter #80354166","0.00"
"4/8/2024 12:00:00 PM","Meter #80354166g","-3.29"
"4/8/2024 1:00:00 PM","Meter #80354166","0.17"
"4/8/2024 1:00:00 PM","Meter #80354166g","-0.85"
"4/8/2024 2:00:00 PM","Meter #80354166","0.68"
"4/8/2024 2:00:00 PM","Meter #80354166g","-0.26"
"4/8/2024 3:00:00 PM","Meter #80354166","0.30"
"4/8/2024 3:00:00 PM","Meter #80354166g","-0.15"
"4/8/2024 4:00:00 PM","Meter #80354166","0.00"
"4/8/2024 4:00:00 PM","Meter #80354166g","-0.67"
"4/8/2024 5:00:00 PM","Meter #80354166","0.11"
"4/8/2024 5:00:00 PM","Meter #80354166g","-0.15"
"4/8/2024 6:00:00 PM","Meter #80354166","0.32"
"4/8/2024 6:00:00 PM","Meter #80354166g","-0.00"
"4/8/2024 7:00:00 PM","Meter #80354166","1.54"
"4/8/2024 7:00:00 PM","Meter #80354166g","0.00"
"4/8/2024 8:00:00 PM","Meter #80354166","1.28"
"4/8/2024 8:00:00 PM","Meter #80354166g","0.00"
"4/8/2024 9:00:00 PM","Meter #80354166","3.33"
"4/8/2024 9:00:00 PM","Meter #80354166g","0.00"
"4/8/2024 10:00:00 PM","Meter #80354166","5.48"
"4/8/2024 10:00:00 PM","Meter #80354166g","0.00"
"4/8/2024 11:00:00 PM","Meter #80354166","3.47"
"4/8/2024 11:00:00 PM","Meter #80354166g","0.00"
"4/9/2024 12:00:00 AM","Meter #80354166","2.22"
"4/9/2024 12:00:00 AM","Meter #80354166g","0.00"
"4/9/2024 1:00:00 AM","Meter #80354166","2.86"
"4/9/2024 1:00:00 AM","Meter #80354166g","0.00"
"4/9/2024 2:00:00 AM","Meter #80354166","2.22"
"4/9/2024 2:00:00 AM","Meter #80354166g","0.00"
"4/9/2024 3:00:00 AM","Meter #80354166","0.58"
"4/9/2024 3:00:00 AM","Meter #80354166g","0.00"
"4/9/2024 4:00:00 AM","Meter #80354166","0.99"
"4/9/2024 4:00:00 AM","Meter #80354166g","0.00"
"4/9/2024 5:00:00 AM","Meter #80354166","0.35"
"4/9/2024 5:00:00 AM","Meter #80354166g","0.00"
"4/9/2024 6:00:00 AM","Meter #80354166","1.46"
"4/9/2024 6:00:00 AM","Meter #80354166g","0.00"
"4/9/2024 7:00:00 AM","Meter #80354166","0.77"
"4/9/2024 7:00:00 AM","Meter #80354166g","0.00"
"4/9/2024 8:00:00 AM","Meter #80354166","0.61"
"4/9/2024 8:00:00 AM","Meter #80354166g","0.00"
"4/9/2024 9:00:00 AM","Meter #80354166","0.17"
"4/9/2024 9:00:00 AM","Meter #80354166g","-0.37"
"4/9/2024 10:00:00 AM","Meter #80354166","0.00"
"4/9/2024 10:00:00 AM","Meter #80354166g","-2.34"
"4/9/2024 11:00:00 AM","Meter #80354166","0.01"
"4/9/2024 11:00:00 AM","Meter #80354166g","-2.69"
"4/9/2024 12:00:00 PM","Meter #80354166","0.00"
"4/9/2024 12:00:00 PM","Meter #80354166g","-2.37"
"4/9/2024 1:00:00 PM","Meter #80354166","0.01"
"4/9/2024 1:00:00 PM","Meter #80354166g","-2.37"
"4/9/2024 2:00:00 PM","Meter #80354166","0.02"
"4/9/2024 2:00:00 PM","Meter #80354166g","-1.89"
"4/9/2024 3:00:00 PM","Meter #80354166","0.00"
"4/9/2024 3:00:00 PM","Meter #80354166g","-1.58"
"4/9/2024 4:00:00 PM","Meter #80354166","0.34"
"4/9/2024 4:00:00 PM","Meter #80354166g","-0.51"
"4/9/2024 5:00:00 PM","Meter #80354166","1.32"
"4/9/2024 5:00:00 PM","Meter #80354166g","0.00"
"4/9/2024 6:00:00 PM","Meter #80354166","0.53"
"4/9/2024 6:00:00 PM","Meter #80354166g","0.00"
"4/9/2024 7:00:00 PM","Meter #80354166","0.59"
"4/9/2024 7:00:00 PM","Meter #80354166g","0.00"
"4/9/2024 8:00:00 PM","Meter #80354166","0.62"
"4/9/2024 8:00:00 PM","Meter #80354166g","0.00"
"4/9/2024 9:00:00 PM","Meter #80354166","2.01"
"4/9/2024 9:00:00 PM","Meter #80354166g","0.00"
"4/9/2024 10:00:00 PM","Meter #80354166","0.93"
"4/9/2024 10:00:00 PM","Meter #80354166g","0.00"
"4/9/2024 11:00:00 PM","Meter #80354166","0.79"
"4/9/2024 11:00:00 PM","Meter #80354166g","0.00"
"4/10/2024 12:00:00 AM","Meter #80354166","0.94"
"4/10/2024 12:00:00 AM","Meter #80354166g","0.00"
"4/10/2024 1:00:00 AM","Meter #80354166","0.94"
"4/10/2024 1:00:00 AM","Meter #80354166g","0.00"
"4/10/2024 2:00:00 AM","Meter #80354166","0.61"
"4/10/2024 2:00:00 AM","Meter #80354166g","0.00"
"4/10/2024 3:00:00 AM","Meter #80354166","0.41"
"4/10/2024 3:00:00 AM","Meter #80354166g","0.00"
"4/10/2024 4:00:00 AM","Meter #80354166","0.35"
"4/10/2024 4:00:00 AM","Meter #80354166g","0.00"
"4/10/2024 5:00:00 AM","Meter #80354166","0.34"
"4/10/2024 5:00:00 AM","Meter #80354166g","0.00"
"4/10/2024 6:00:00 AM","Meter #80354166","0.23"
"4/10/2024 6:00:00 AM","Meter #80354166g","0.00"
"4/10/2024 7:00:00 AM","Meter #80354166","0.06"
"4/10/2024 7:00:00 AM","Meter #80354166g","-0.04"
"4/10/2024 8:00:00 AM","Meter #80354166","0.00"
"4/10/2024 8:00:00 AM","Meter #80354166g","-0.35"
"4/10/2024 9:00:00 AM","Meter #80354166","0.01"
"4/10/2024 9:00:00 AM","Meter #80354166g","-0.50"
"4/10/2024 10:00:00 AM","Meter #80354166","0.09"
"4/10/2024 10:00:00 AM","Meter #80354166g","-1.71"
"4/10/2024 11:00:00 AM","Meter #80354166","0.00"
